kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes,pc_owner_official,match_score,api_stability
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray,(Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableData;I)V,setDataAtIndex,method_VariableScope$VariableDataNumberArray_setDataAtIndex,setDataAtIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.827920 margin=1.827920,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray,0.827920,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray,(IF)V,setNumberIndex,method_VariableScope$VariableDataNumberArray_setNumberIndex,setNumberIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray,()V,shrink,method_VariableScope$VariableDataNumberArray_shrink,shrink,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.803564 margin=1.803564,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataNumberArray,0.803564,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString,Ljava/lang/String;,text,field_VariableScope$VariableDataString_text,text,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString,()Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean$ReturnType;,getReturnType,method_VariableScope$VariableDataString_getReturnType,getReturnType,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.775000 margin=1.775000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString,0.775000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString,(Lcom/corrodinggames/rts/game/units/bp;)Ljava/lang/String;,readString,method_VariableScope$VariableDataString_readString,readString,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.812553 margin=1.812553,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataString,0.812553,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit,Lcom/corrodinggames/rts/game/units/ce;,unit,field_VariableScope$VariableDataUnit_unit,unit,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit,()Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean$ReturnType;,getReturnType,method_VariableScope$VariableDataUnit_getReturnType,getReturnType,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.775000 margin=1.775000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit,0.775000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit,(Lcom/corrodinggames/rts/game/units/bp;)Lcom/corrodinggames/rts/game/units/ce;,readUnit,method_VariableScope$VariableDataUnit_readUnit,readUnit,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.812553 margin=1.812553,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnit,0.812553,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,[Lcom/corrodinggames/rts/game/units/ce;,dataArray,field_VariableScope$VariableDataUnitArray_dataArray,dataArray,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=6.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,()Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean$ReturnType;,getElementReturnType,method_VariableScope$VariableDataUnitArray_getElementReturnType,getElementReturnType,pc-v1.1-cross-build-transfer,cross-build-member,medium,translated descriptor + bytecode/string/reference fingerprint; score=0.695000 margin=0.055000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,0.695000,reviewed
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,()Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean$ReturnType;,getReturnType,method_VariableScope$VariableDataUnitArray_getReturnType,getReturnType,pc-v1.1-cross-build-transfer,cross-build-member,medium,translated descriptor + bytecode/string/reference fingerprint; score=0.695000 margin=0.055000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,0.695000,reviewed
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,(I)Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableData;,readDataAtIndex,method_VariableScope$VariableDataUnitArray_readDataAtIndex,readDataAtIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.819861 margin=0.478361,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,0.819861,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,(I)Lcom/corrodinggames/rts/game/units/ce;,readUnitIndex,method_VariableScope$VariableDataUnitArray_readUnitIndex,readUnitIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.809187 margin=0.467687,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,0.809187,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,(Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableData;I)V,setDataAtIndex,method_VariableScope$VariableDataUnitArray_setDataAtIndex,setDataAtIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.827920 margin=1.827920,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,0.827920,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,(ILcom/corrodinggames/rts/game/units/ce;)V,setUnitIndex,method_VariableScope$VariableDataUnitArray_setUnitIndex,setUnitIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,()V,shrink,method_VariableScope$VariableDataUnitArray_shrink,shrink,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.811608 margin=1.811608,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDataUnitArray,0.811608,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition,Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName;,name,field_VariableScope$VariableDefinition_name,name,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition,Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean$ReturnType;,type,field_VariableScope$VariableDefinition_type,type,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,Lcom/corrodinggames/rts/gameFramework/utility/p;,mapping,field_VariableScope$VariableMapping_mapping,mapping,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,Lcom/corrodinggames/rts/game/units/custom/l;,meta,field_VariableScope$VariableMapping_meta,meta,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Lcom/corrodinggames/rts/gameFramework/utility/ae;Lcom/corrodinggames/rts/game/units/custom/l;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,addDefineKey,method_VariableScope$VariableMapping_addDefineKey,addDefineKey,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=0.487568,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Lcom/corrodinggames/rts/game/units/custom/l;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,addDefineValue,method_VariableScope$VariableMapping_addDefineValue,addDefineValue,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.750406 margin=1.750406,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.750406,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Lcom/corrodinggames/rts/game/units/custom/l;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,addSingleDefine,method_VariableScope$VariableMapping_addSingleDefine,addSingleDefine,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=0.487568,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,checkNameReserved,method_VariableScope$VariableMapping_checkNameReserved,checkNameReserved,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.928764 margin=0.363290,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.928764,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Ljava/lang/String;Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean$ReturnType;)Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition;,create,method_VariableScope$VariableMapping_create,create,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Lcom/corrodinggames/rts/game/units/custom/l;Ljava/lang/String;)V,defineVariables,method_VariableScope$VariableMapping_defineVariables,defineVariables,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.995452 margin=1.995452,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.995452,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,defineVariablesRaw,method_VariableScope$VariableMapping_defineVariablesRaw,defineVariablesRaw,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=0.434526,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName;)Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition;,get,method_VariableScope$VariableMapping_get,get,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.928660 margin=0.301261,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.928660,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableDefinition;,get,method_VariableScope$VariableMapping_get,get,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.940733 margin=0.313334,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.940733,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,()Ljava/lang/String;,getListOfPossibleNames,method_VariableScope$VariableMapping_getListOfPossibleNames,getListOfPossibleNames,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.978407 margin=1.978407,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.978407,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,()Z,hasArrays,method_VariableScope$VariableMapping_hasArrays,hasArrays,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.978621 margin=1.978621,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableMapping,0.978621,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,Ljava/util/HashMap;,existingVariableName,field_VariableScope$VariableName_existingVariableName,existingVariableName,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,Ljava/lang/String;,id,field_VariableScope_VariableName_id,id,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,(Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName;)Ljava/lang/String;,access$000,method_VariableScope$VariableName_access_000,access$000,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.812553 margin=1.812553,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,0.812553,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName;,get,method_VariableScope$VariableName_get,get,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.843722 margin=0.168455,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,0.843722,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName;,getExistingOrNull,method_VariableScope$VariableName_getExistingOrNull,getExistingOrNull,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.860131 margin=0.184865,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,0.860131,stable
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,()Ljava/lang/String;,getId,method_VariableScope$VariableName_getId,getId,pc-v1.1-cross-build-transfer,cross-build-member,medium,translated descriptor + bytecode/string/reference fingerprint; score=0.732553 margin=0.055000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,0.732553,reviewed
method,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,()Ljava/lang/String;,toString,method_VariableScope$VariableName_toString,toString,pc-v1.1-cross-build-transfer,cross-build-member,medium,translated descriptor + bytecode/string/reference fingerprint; score=0.732553 margin=0.055000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$VariableName,0.732553,reviewed
field,com/corrodinggames/rts/game/units/custom/m,Z,a,field_DirectionalFrameSelector_useMainTurretDirection,useMainTurretDirection,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.605000 margin=1.605000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/m,0.605000,stable
method,com/corrodinggames/rts/game/units/custom/m,()V,<init>,method_DirectionalFrameSelector_init,<init>,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.813378 margin=1.813378,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/m,0.813378,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,a,field_AnimationTriggerType_MOVE,MOVE,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,b,field_AnimationTriggerType_ATTACK,ATTACK,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,c,field_AnimationTriggerType_IDLE,IDLE,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,d,field_AnimationTriggerType_CREATED,CREATED,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,e,field_AnimationTriggerType_UNDER_CONSTRUCTION,UNDER_CONSTRUCTION,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,f,field_AnimationTriggerType_UNDER_CONSTRUCTION_WITH_LINKED_BUILT_TIME,UNDER_CONSTRUCTION_WITH_LINKED_BUILT_TIME,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,g,field_AnimationTriggerType_QUEUED_UNITS,QUEUED_UNITS,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,h,field_AnimationTriggerType_REPAIR,REPAIR,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/n,Lcom/corrodinggames/rts/game/units/custom/n;,i,field_AnimationTriggerType_RECLAIM,RECLAIM,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/n,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/n;,a,method_AnimationTriggerType_parseOrNull,parseOrNull,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.705000 margin=0.156419,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/n,0.705000,stable
field,com/corrodinggames/rts/game/units/custom/o,Ljava/lang/String;,a,field_AnimationReference_animationName,animationName,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/o,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/o,Lcom/corrodinggames/rts/game/units/custom/f;,b,field_AnimationReference_animation,animation,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/o,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/o,Lcom/corrodinggames/rts/game/units/custom/l;,c,field_AnimationReference_metadata,metadata,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/o,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/o,()V,a,method_AnimationReference_resolve,resolve,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/o,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/o,()Lcom/corrodinggames/rts/game/units/custom/f;,b,method_AnimationReference_get,get,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.935763 margin=1.935763,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/o,0.935763,stable
field,com/corrodinggames/rts/game/units/custom/p,Ljava/lang/String;,a,field_p_a_targetUnitName,targetUnitName,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/p,F,b,field_p_b_position,position,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/p,Z,c,field_p_c_forceNano,forceNano,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/p,Ljava/lang/String;,d,field_p_d_sourceDescription,sourceDescription,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/p,Z,e,field_p_e_resolved,resolved,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/p,Lcom/corrodinggames/rts/game/units/custom/logicBooleans/LogicBoolean;,f,field_p_f_isLocked,isLocked,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
field,com/corrodinggames/rts/game/units/custom/p,Lcom/corrodinggames/rts/game/units/custom/bu;,g,field_p_g_isLockedMessage,isLockedMessage,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/p,1.000000,stable
method,com/corrodinggames/rts/game/units/custom/q,(Ljava/lang/Object;Ljava/lang/Object;)I,compare,method_q_compare,compare,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.648057 margin=1.648057,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/game/units/custom/q,0.648057,stable
